date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2010-12-01,0.6213998312811302,43.86539958670885,20.0,0.196424,True,low,2011,recovery,ok,False,False,False,True,7,False,,seasonal,per_year_detection,276.9707964601768,153.50652654867258
2011-01-01,2.4599337189801056,27.116679928986535,20.0,0.196424,True,low,2011,recovery,ok,False,False,False,True,7,False,,seasonal,per_year_detection,301.0871681415927,68.42134955752212
2011-02-01,6.458520365982146,17.312416908051233,20.0,0.196424,True,usable,2011,recovery,ok,True,False,False,True,7,False,,seasonal,per_year_detection,293.32522123893784,56.18738938053096
2011-03-01,2.889890894640916,39.007736214887224,20.0,0.196424,True,low,2011,recession,ok,False,False,False,True,7,False,,seasonal,per_year_detection,432.979977876106,346.9592920353982
2011-04-01,0.36695252167054626,6.931885027302931,20.0,0.196424,True,usable,2011,recession,ok,False,False,False,True,7,False,,seasonal,per_year_detection,21.92057522123877,15.257853982300901
2011-05-01,0.3451079001208417,3.0415088087213897,20.0,0.196424,True,usable,2011,recession,ok,False,False,False,True,7,False,,seasonal,per_year_detection,0.0089601769911433,-0.6201327433628102
2011-06-01,0.25741111202763134,3.0809099232135564,20.0,0.196424,True,usable,2011,recession,ok,False,False,False,True,7,False,,seasonal,per_year_detection,1.0137168141591584,0.795243362831754
2011-07-01,0.18597713690631723,3.040573797817897,20.0,0.196424,True,usable,2011,recession,ok,False,True,False,False,,False,,seasonal,per_year_detection,0.157632743362784,0.0
2011-08-01,0.17948685665646957,3.0354618604765298,20.0,0.196424,True,usable,2011,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.004203539823005,-0.2237831858406644
2011-09-01,0.13623868236204129,3.381048423234768,20.0,0.196424,True,usable,2011,recession,ok,False,False,False,False,,True,7,seasonal,per_year_detection,0.0001106194690264,-0.2649336283185137
2011-10-01,0.15375513633181412,26.526737045087085,20.0,0.196424,True,low,2011,recession,ok,False,False,False,False,,True,7,seasonal,per_year_detection,20.66880530973434,14.171349557522067
2011-11-01,0.1304523727188617,7.868529137614129,20.0,0.196424,True,usable,2011,recession,ok,False,False,True,False,,True,7,seasonal,per_year_detection,66.48517699115027,13.717477876106209
2011-12-01,0.8094203752327338,66.83577978868182,20.0,0.196424,True,low,2012,recovery,provisional,False,False,False,True,8,False,,seasonal,per_year_detection,123.46426991150425,0.0
2012-01-01,0.23045711454223677,38.15868506926002,20.0,0.196424,True,low,2012,recovery,provisional,False,False,False,False,,False,,seasonal,per_year_detection,232.6658185840706,0.0
2012-02-01,1.009297999376298,9.580795415000507,20.0,0.196424,True,usable,2012,recovery,provisional,False,False,False,True,9,False,,seasonal,per_year_detection,165.19679203539806,-71.94103982300882
2012-03-01,3.8716012503678288,55.11308671066553,20.0,0.196424,True,low,2012,recovery,provisional,True,False,False,True,9,False,,seasonal,per_year_detection,509.17754424778735,423.15685840707954
2012-04-01,0.25398843449313047,11.542391128289907,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,True,9,False,,seasonal,per_year_detection,2.9981194690264026,-3.664601769911468
2012-05-01,0.27417909681644786,5.739448065105177,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,True,9,False,,seasonal,per_year_detection,6.279314159291858,5.650221238937904
2012-06-01,0.23610966193898672,12.18846324751825,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,True,9,False,,seasonal,per_year_detection,1.407522123893688,1.1890486725662834
2012-07-01,0.2018307464848455,9.55411289860607,20.0,0.196424,True,usable,2012,recession,provisional,False,True,False,False,,False,,seasonal,per_year_detection,22.585730088495414,22.42809734513263
2012-08-01,0.16994843685793978,6.4296984287692975,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.2695796460176506,0.04159292035398121
2012-09-01,0.13889587400400588,11.508485754741415,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,False,,True,8,seasonal,per_year_detection,1.013163716813998,0.7481194690264579
2012-10-01,0.12434870069346186,4.748307926283414,20.0,0.196424,True,usable,2012,recession,provisional,False,False,False,False,,True,8,seasonal,per_year_detection,6.497455752212272,0.0
2012-11-01,0.11498898262727278,16.52093221975304,20.0,0.196424,True,usable,2012,recession,provisional,False,False,True,False,,True,8,seasonal,per_year_detection,16.826548672566187,-35.94115044247788
2012-12-01,0.1491574819631571,15.480448819932539,20.0,0.196424,True,usable,2013,recovery,ok,False,False,False,False,,True,8,seasonal,per_year_detection,55.49369469026532,-67.97057522123893
2013-01-01,0.4439155076546166,14.597194240512486,20.0,0.196424,True,usable,2013,recovery,ok,True,False,False,True,10,False,,seasonal,per_year_detection,137.73130530973432,-94.93451327433627
2013-02-01,0.2348545947617717,34.30791411602293,20.0,0.196424,True,low,2013,recession,ok,False,False,False,True,10,False,,seasonal,per_year_detection,87.24048672566352,-149.89734513274337
2013-03-01,0.30237733184439536,11.692735981951104,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,True,10,False,,seasonal,per_year_detection,73.59170353982283,-12.428982300884954
2013-04-01,0.21818021386166167,3.752202838733933,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,46.10818584070778,39.44546460176991
2013-05-01,0.1648409887690531,3.8525103184986027,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,3.154535398229932,2.5254424778759783
2013-06-01,0.1560917956545129,3.048752080960675,20.0,0.196424,True,usable,2013,recession,ok,False,True,False,False,,True,9,seasonal,per_year_detection,0.0757743362831647,-0.1426991150442397
2013-07-01,0.14542064979122865,3.0463267688354576,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,True,9,seasonal,per_year_detection,0.0154867256637097,-0.14214601769907428
2013-08-01,0.13963757984155514,3.039822522681466,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,True,9,seasonal,per_year_detection,0.0028761061946876,-0.2251106194689818
2013-09-01,0.12178827275318048,3.0340940497661797,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,True,9,seasonal,per_year_detection,0.0077433628318513,-0.2573008849556888
2013-10-01,0.10569347753665927,3.1141089348131223,20.0,0.196424,True,usable,2013,recession,ok,False,False,False,False,,True,9,seasonal,per_year_detection,1.859734513274209,-4.637721238938063
2013-11-01,0.09218107928888301,3.4713075980496733,20.0,0.196424,True,usable,2013,recession,ok,False,False,True,False,,True,9,seasonal,per_year_detection,76.35829646017682,23.590597345132757
2013-12-01,0.14744845325877715,3.0394428020962048,20.0,0.196424,True,usable,2014,recovery,provisional,False,False,False,False,,True,9,seasonal,per_year_detection,64.07345132743345,-59.3908185840708
2014-01-01,0.3109287735048439,6.543149140404463,20.0,0.196424,True,usable,2014,recovery,provisional,False,False,False,True,11,False,,seasonal,per_year_detection,124.01515486725646,-108.65066371681414
