date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2020-02-01,0.18244489996961064,4.769942478913849,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,13,False,,seasonal,event_characterisation
2020-03-01,0.3646017109468669,2.715934570305599,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,13,False,,seasonal,event_characterisation
2020-04-01,0.16830838985024404,2.6912236380804084,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,13,False,,seasonal,event_characterisation
2020-05-01,0.10270682487041391,2.702212029861935,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,13,False,,seasonal,event_characterisation
2020-06-01,0.09515759287801326,2.7204520202602267,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,13,False,,seasonal,event_characterisation
2020-07-01,0.0696449446199689,2.693369519303737,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2020-08-01,0.06360249811177114,2.6864102045087703,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2020-09-01,0.046205970507862695,2.680734718652588,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,14,seasonal,event_characterisation
2020-10-01,0.03498939927391954,2.792794116052882,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,14,seasonal,event_characterisation
2020-11-01,0.052046243644700806,11.027898194807019,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2020-12-01,0.38651666324360406,13.496486655967106,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-01-01,0.24182082147755207,3.3087157592740084,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-02-01,0.9705725390600147,8.75854740564255,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-03-01,1.0045786598904272,3.9266592554835498,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-04-01,0.24133492795890563,2.7139144821195003,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-05-01,0.14087132273708997,2.6774160023468543,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-06-01,0.10435077193102284,2.7140106767950285,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-07-01,0.10007273351055354,2.684771195229573,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,14,False,,seasonal,event_characterisation
2021-08-01,0.07530969014333819,2.6828510015142153,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2021-09-01,0.05782652930904693,2.6914012282506152,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2021-10-01,0.04623310976495286,2.6818446572163785,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2021-11-01,0.05340292112381707,2.688237903343812,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2021-12-01,0.04680078362114556,3.0638263141496855,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-01-01,0.0612084435617934,4.13895720457977,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-02-01,0.5366314080398924,2.7802296115107734,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,15,False,,seasonal,event_characterisation
2022-03-01,0.2609897353422899,8.0189065455038,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,15,False,,seasonal,event_characterisation
2022-04-01,0.14971778029072716,2.7763818244896328,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,15,False,,seasonal,event_characterisation
2022-05-01,0.08820824803250588,2.778305718000203,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-06-01,0.07878778468523476,2.7807919803830936,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-07-01,0.06240557026820766,2.817900926365825,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-08-01,0.057131263873940394,2.782956360582485,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-09-01,0.04740529007569853,2.7780467323353184,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-10-01,0.0518790032320775,2.775101695346061,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-11-01,0.045339330678226,2.7789790807289028,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2022-12-01,0.2764787824246785,2.786275076888219,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-01-01,1.3216388727866533,7.013746182135073,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-02-01,0.871453464324757,2.973155432873635,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-03-01,0.4074493498688732,2.7781799249629735,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-04-01,0.30399867234940425,3.6016581446200373,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-05-01,0.15345647961146028,2.7871334293775507,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-06-01,0.12314747875259363,2.872003031760189,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-07-01,0.13991115023557704,2.779034577657092,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-08-01,0.09678596536522298,2.7821942027686823,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,16,False,,seasonal,event_characterisation
2023-09-01,0.06140462937477065,2.7762301328859147,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2023-10-01,0.053827512902905786,2.775364380806158,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2023-11-01,0.043250821020687974,3.396545197826755,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,15,seasonal,event_characterisation
2023-12-01,0.043878905944997874,2.814715402687746,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,15,seasonal,event_characterisation
2024-01-01,0.03967076046277677,5.422475360566318,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,15,seasonal,event_characterisation
2024-02-01,0.1875567205522458,2.781032467071915,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,17,False,,seasonal,event_characterisation
2024-03-01,0.42412134466696266,2.9055453751579394,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,17,False,,seasonal,event_characterisation
2024-04-01,0.1582951221866874,2.7739584586253567,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,17,False,,seasonal,event_characterisation
2024-05-01,0.10484137362026788,2.781073164819254,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,17,False,,seasonal,event_characterisation
2024-06-01,0.08653218519303323,2.7807475828405424,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2024-07-01,0.07111991741276175,2.7762190335002765,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2024-08-01,0.05002440335453466,2.7724378427929635,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2024-09-01,0.043807577120191406,2.7747132168487343,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,16,seasonal,event_characterisation
2024-10-01,0.03927466718134835,2.7729854124844335,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,16,seasonal,event_characterisation
2024-11-01,0.03635386623308494,5.769571648439687,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,16,seasonal,event_characterisation
2024-12-01,0.06249786441066209,4.607140390172264,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2025-01-01,0.250028782669098,3.7216943004987733,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-02-01,0.2524413609738711,6.193901161376816,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-03-01,0.24449419046595194,2.777058887013545,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-04-01,0.22479379250988757,2.7789420827767763,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-05-01,0.11129118593064462,2.7837555163484144,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-06-01,0.09511513581964164,2.7820536105506024,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,True,18,False,,seasonal,event_characterisation
2025-07-01,0.07446771019650082,2.7848543555265675,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2025-08-01,0.06087446187314403,2.780373903524066,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
2025-09-01,0.04827387686458563,2.779918828712912,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,17,seasonal,event_characterisation
2025-10-01,0.041021001656823756,2.781280353351162,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,17,seasonal,event_characterisation
2025-11-01,0.0324314402407478,3.088607542483916,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,True,17,seasonal,event_characterisation
2025-12-01,0.06574055479089246,3.814015290439659,20.0,0.07013,True,usable,,,unspecified,disabled,False,False,False,False,,False,,seasonal,event_characterisation
