date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2018-11-01,0.03510586751664133,2.8989983368388863,20.0,0.073039,True,usable,2018,dry,ok,False,False,True,False,,True,12,seasonal,per_year_detection
2018-12-01,0.03681874294774281,2.7865023552796355,20.0,0.073039,True,usable,2019,recovery,ok,False,False,False,False,,True,12,seasonal,per_year_detection
2019-01-01,0.07343807798941467,3.3050882765067033,20.0,0.073039,True,usable,2019,recovery,ok,False,False,False,False,,False,,seasonal,per_year_detection
2019-02-01,0.0884686636484982,4.158622767337292,20.0,0.073039,True,usable,2019,wet,ok,True,False,False,False,,False,,seasonal,per_year_detection
2019-03-01,0.07264064133688114,3.0856896016347948,20.0,0.073039,True,usable,2019,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2019-04-01,0.06451916025528835,3.072609598974744,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2019-05-01,0.045011236246815245,2.7761643964770726,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,True,13,seasonal,per_year_detection
2019-06-01,0.04725107478769511,2.8136396128148933,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,True,13,seasonal,per_year_detection
2019-07-01,0.04424456644447522,2.802415093764111,20.0,0.073039,True,usable,2019,dry,ok,False,True,False,False,,True,13,seasonal,per_year_detection
2019-08-01,0.03672375581247237,2.7971336748323923,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,True,13,seasonal,per_year_detection
2019-09-01,0.03734690726390772,2.8703082107268942,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,True,13,seasonal,per_year_detection
2019-10-01,0.03566190688485262,2.7781411111850014,20.0,0.073039,True,usable,2019,dry,ok,False,False,False,False,,True,13,seasonal,per_year_detection
