date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2017-03-01,0.6002876705158956,4.8219984137789895,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,True,11,False,,seasonal,per_year_detection,147.3029254571025,59.7070042194093
2017-04-01,0.2705902357346106,2.9657244887985335,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,True,11,False,,seasonal,per_year_detection,17.644303797468176,9.425485232067514
2017-05-01,0.18301158892859176,2.777531253978763,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,True,11,False,,seasonal,per_year_detection,2.2590998593529448,1.4982841068916732
2017-06-01,0.1471854340014379,3.337251534781082,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,True,11,False,,seasonal,per_year_detection,0.0063009845288269,-0.4258509142052864
2017-07-01,0.11354848664995568,2.795732576486042,20.0,0.073039,True,usable,2017,high,receding,ok,False,True,False,True,11,False,,seasonal,per_year_detection,0.0209845288326171,-0.0332770745428851
2017-08-01,0.09243749608125118,2.778347481681194,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0006469760900136,-0.0099296765119503
2017-09-01,0.07226006220771333,2.7763300481309674,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0611533052039252,-0.253586497890267
2017-10-01,0.05335864383568789,2.775535105277919,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,21.732348804500525,9.646497890295361
2017-11-01,0.04394578372342267,2.87019993562351,20.0,0.073039,True,usable,2017,high,receding,ok,False,False,True,False,,False,,seasonal,per_year_detection,41.20565400843863,2.3553867791842364
2017-12-01,0.08988650151910142,3.44449941282504,20.0,0.073039,True,usable,2018,high,rising,ok,False,False,False,False,,False,,seasonal,per_year_detection,118.07569620253147,4.564416315049229
2018-01-01,0.28829393473362597,16.764597950202372,20.0,0.073039,True,usable,2018,high,rising,ok,False,False,False,True,12,False,,seasonal,per_year_detection,284.2649789029534,97.94095639943737
2018-02-01,0.7345733078681227,7.551701685765623,20.0,0.073039,True,usable,2018,high,rising,ok,True,False,False,True,12,False,,seasonal,per_year_detection,151.37274261603358,32.67580872011254
2018-03-01,0.22224911608072465,2.7944638143771607,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,True,12,False,,seasonal,per_year_detection,33.13175808720094,-54.46416315049226
2018-04-01,0.15851155312735782,2.7834058724085073,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,True,12,False,,seasonal,per_year_detection,8.218818565400662,0.0
2018-05-01,0.10546282227049028,2.780863721049574,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,True,12,False,,seasonal,per_year_detection,0.0328270042193858,-0.7279887482418859
2018-06-01,0.09476209337308827,2.7804232172101666,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,True,12,False,,seasonal,per_year_detection,0.0207594936708696,-0.4113924050632437
2018-07-01,0.07886425497133179,2.7789527117462627,20.0,0.073039,True,usable,2018,high,receding,ok,False,True,False,False,,False,,seasonal,per_year_detection,0.0163431786216492,-0.037918424753853
2018-08-01,0.0622128248959125,2.7756905772212392,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.052320675105462,0.041744022503498096
2018-09-01,0.052617859140470964,2.7768362573749923,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0857665260196452,-0.228973277074547
2018-10-01,0.041490785711762984,2.7883819000229897,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,False,False,,True,12,seasonal,per_year_detection,5.45026722925441,-6.6355836849507535
2018-11-01,0.03510586751664133,2.8989983368388863,20.0,0.073039,True,usable,2018,high,receding,ok,False,False,True,False,,True,12,seasonal,per_year_detection,23.66216596343161,-15.18810126582278
2018-12-01,0.03681874294774281,2.7865023552796355,20.0,0.073039,True,usable,2019,high,rising,ok,False,False,False,False,,True,12,seasonal,per_year_detection,46.50143459915594,-67.0098452883263
2019-01-01,0.07343807798941467,3.3050882765067033,20.0,0.073039,True,usable,2019,high,rising,ok,False,False,False,False,,False,,seasonal,per_year_detection,125.93555555555535,-60.38846694796065
2019-02-01,0.0884686636484982,4.158622767337292,20.0,0.073039,True,usable,2019,high,rising,ok,True,False,False,False,,False,,seasonal,per_year_detection,79.5960618846693,-39.10087201125174
2019-03-01,0.07264064133688114,3.0856896016347948,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,61.10827004219392,-26.487651195499282
2019-04-01,0.06451916025528835,3.072609598974744,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,6.809254571026558,-1.4095639943741043
2019-05-01,0.045011236246815245,2.7761643964770726,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,0.2441068917017788,-0.5167088607594928
2019-06-01,0.04725107478769511,2.8136396128148933,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,0.0001125175808719,-0.4320393811532414
2019-07-01,0.04424456644447522,2.802415093764111,20.0,0.073039,True,usable,2019,high,receding,ok,False,True,False,False,,True,13,seasonal,per_year_detection,0.0160618846694694,-0.038199718706032795
2019-08-01,0.03672375581247237,2.7971336748323923,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,0.0007876230661034,-0.0097890295358605
2019-09-01,0.03734690726390772,2.8703082107268942,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,1.18475386779172,0.8700140646975278
2019-10-01,0.03566190688485262,2.7781411111850014,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,0.7627848101264576,-11.323066104078706
2019-11-01,0.03020400952633832,2.784719980500857,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,False,False,,True,13,seasonal,per_year_detection,13.309648382559592,-25.540618846694798
2019-12-01,0.029463771417477642,3.291622370273054,20.0,0.073039,True,usable,2019,high,receding,ok,False,False,True,False,,True,13,seasonal,per_year_detection,50.17774964838239,-63.33353023909986
2020-01-01,0.16294670205790485,7.209388558275539,20.0,0.073039,True,usable,2020,high,rising,ok,False,False,False,True,13,False,,seasonal,per_year_detection,159.53305203938095,-26.790970464135057
2020-02-01,0.19315144449956864,5.057953925186272,20.0,0.073039,True,usable,2020,high,rising,ok,False,False,False,True,13,False,,seasonal,per_year_detection,127.94630098452866,9.249367088607627
2020-03-01,0.38111378863008993,2.804898017716065,20.0,0.073039,True,usable,2020,high,rising,ok,True,False,False,True,13,False,,seasonal,per_year_detection,143.59662447257367,56.00070323488046
2020-04-01,0.17301406298968378,2.77909615312254,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,False,True,13,False,,seasonal,per_year_detection,12.974655414908383,4.7558368495077215
2020-05-01,0.10799293770625179,2.7876896797039206,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,False,True,13,False,,seasonal,per_year_detection,53.52064697608984,52.759831223628574
2020-06-01,0.09955959400920353,2.797105911985371,20.0,0.073039,True,usable,2020,high,receding,ok,False,True,False,True,13,False,,seasonal,per_year_detection,8.438818565393169e-05,-0.4320675105484594
2020-07-01,0.0723061407500773,2.785812911245269,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0182841068916913,-0.0359774964838109
2020-08-01,0.06427449104542289,2.775633200670728,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0021097046413484,-0.0084669479606155
2020-09-01,0.04653985292812543,2.7720628985437665,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,False,False,,True,14,seasonal,per_year_detection,1.115049226441562,0.8003094233473698
2020-10-01,0.0346018630930831,2.8967810107901046,20.0,0.073039,True,usable,2020,high,receding,ok,False,False,True,False,,True,14,seasonal,per_year_detection,6.208748241912655,-5.877102672292509
2020-11-01,0.048898448222048974,12.039891657525441,20.0,0.073039,True,usable,2021,high,rising,ok,False,False,False,False,,True,14,seasonal,per_year_detection,55.2805907172994,16.430323488045005
2020-12-01,0.4034742767209054,13.915925326159314,20.0,0.073039,True,usable,2021,high,rising,ok,False,False,False,True,14,False,,seasonal,per_year_detection,273.0754430379745,159.56416315049222
2021-01-01,0.2490752862996936,3.4587093633588646,20.0,0.073039,True,usable,2021,high,rising,ok,False,False,False,True,14,False,,seasonal,per_year_detection,227.17696202531627,40.852939521800266
2021-02-01,0.993309831820118,9.54436152216731,20.0,0.073039,True,usable,2021,high,rising,ok,False,False,False,True,14,False,,seasonal,per_year_detection,143.81578059071714,25.118846694796105
2021-03-01,1.019775668890236,4.034396057483234,20.0,0.073039,True,usable,2021,high,rising,ok,True,False,False,True,14,False,,seasonal,per_year_detection,196.27940928270024,108.68348804500704
2021-04-01,0.2530000633813861,2.7868975131355747,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,False,True,14,False,,seasonal,per_year_detection,0.0427285513361276,-8.176090014064535
2021-05-01,0.1470908695223247,2.7698964710478573,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,False,True,14,False,,seasonal,per_year_detection,0.0094233473980242,-0.7513924050632474
2021-06-01,0.10894774675056712,2.791075821612307,20.0,0.073039,True,usable,2021,high,receding,ok,False,True,False,True,14,False,,seasonal,per_year_detection,4.1088326300982905,3.6766807313641774
2021-07-01,0.10112733563071846,2.778516835048025,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,False,True,14,False,,seasonal,per_year_detection,0.1715049226441077,0.11724331926860548
2021-08-01,0.07658083527641756,2.7755073424308976,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0028691983122338,-0.0077074542897301
2021-09-01,0.057882247809961866,2.77785052671951,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.6016877637129847,0.2869479606187925
2021-10-01,0.04569112347493372,2.76659917024994,20.0,0.073039,True,usable,2021,high,receding,ok,False,False,True,False,,False,,seasonal,per_year_detection,11.35170182841051,-0.7341490857946535
2021-11-01,0.0533192521849476,2.7748678715211694,20.0,0.073039,True,usable,2022,high,rising,ok,False,False,False,False,,False,,seasonal,per_year_detection,35.124866385372535,-3.7254008438818573
2021-12-01,0.04650433869335323,3.127648517766584,20.0,0.073039,True,usable,2022,high,rising,ok,False,False,False,False,,False,,seasonal,per_year_detection,76.11859353023893,-37.39268635724332
2022-01-01,0.066061682900672,4.327222835585773,20.0,0.073039,True,usable,2022,high,rising,ok,False,False,False,False,,False,,seasonal,per_year_detection,311.46112517580855,125.13710267229254
2022-02-01,0.5547306317223554,2.8235565017709643,20.0,0.073039,True,usable,2022,high,rising,ok,True,False,False,True,15,False,,seasonal,per_year_detection,107.86070323488026,-10.836230661040773
2022-03-01,0.2734172325433451,8.983404869244302,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,True,15,False,,seasonal,per_year_detection,80.71220815752444,-6.883713080168761
2022-04-01,0.15520994899267798,2.816588027168574,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,True,15,False,,seasonal,per_year_detection,5.709451476793108,-2.5093670886075543
2022-05-01,0.0928343174358858,2.8201000273167907,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,1.333361462728419,0.5725457102671473
2022-06-01,0.08197287168018132,2.8249724069690596,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,13.719324894514587,13.287172995780473
2022-07-01,0.06422799761672403,2.857984282934061,20.0,0.073039,True,usable,2022,high,receding,ok,False,True,False,False,,False,,seasonal,per_year_detection,0.0542616033755022,0.0
2022-08-01,0.057477603247558864,2.822763409774384,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.4717862165962932,0.46120956399432933
2022-09-01,0.04724620269144706,2.8192875013272953,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,4.8109704641348525,4.49623066104066
2022-10-01,0.05479965553141843,2.8192921284684656,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,67.91811533052021,55.83226441631504
2022-11-01,0.04571932990032367,2.8205146191656447,20.0,0.073039,True,usable,2022,high,receding,ok,False,False,True,False,,False,,seasonal,per_year_detection,193.84284106891684,154.99257383966244
2022-12-01,0.2881491406605145,2.82701575250984,20.0,0.073039,True,usable,2023,high,rising,ok,False,False,False,True,16,False,,seasonal,per_year_detection,131.36841068917002,17.857130801687774
2023-01-01,1.3609078307255107,7.066092474230664,20.0,0.073039,True,usable,2023,high,rising,ok,True,False,False,True,16,False,,seasonal,per_year_detection,441.8523488045005,255.52832630098447
2023-02-01,0.8876629220201109,3.0147814394854797,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,118.69693389592103,0.0
2023-03-01,0.4208426881308849,2.8201009527450247,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,32.622194092826824,-54.97372714486638
2023-04-01,0.31683788533564533,3.6425447566244977,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,68.29088607594919,60.07206751054853
2023-05-01,0.16018359810923966,2.827018528794542,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,0.0346272855133358,-0.7261884669479358
2023-06-01,0.12745928848006968,2.915893880107922,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,56.42258790435987,55.99043600562576
2023-07-01,0.14426318666820442,2.819993603069875,20.0,0.073039,True,usable,2023,high,receding,ok,False,True,False,True,16,False,,seasonal,per_year_detection,17.16548523206734,17.11122362869184
2023-08-01,0.1002401407553999,2.8218629681026544,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,True,16,False,,seasonal,per_year_detection,0.0105766526019639,0.0
2023-09-01,0.06402218376809246,2.816004081952889,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.1664135021096576,-0.1483263009845346
2023-10-01,0.054656782223237964,2.817542143677879,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,1.3098171589310026,-10.776033755274161
2023-11-01,0.04352960722476668,3.4361242873068947,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,False,,True,15,seasonal,per_year_detection,34.34331926863553,-4.506947960618859
2023-12-01,0.04353128405570385,2.8573494391655037,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,False,False,,True,15,seasonal,per_year_detection,39.55999999999983,-73.95127988748241
2024-01-01,0.04140042649722447,5.464232652213834,20.0,0.073039,True,usable,2023,high,receding,ok,False,False,True,False,,True,15,seasonal,per_year_detection,190.5852039381152,4.2611814345991945
2024-02-01,0.1991095983398896,2.8235648306250707,20.0,0.073039,True,usable,2024,high,rising,ok,False,False,False,True,17,False,,seasonal,per_year_detection,99.54801687763695,-19.14891701828408
2024-03-01,0.443090654337045,2.948496716793474,20.0,0.073039,True,usable,2024,high,rising,ok,True,False,False,True,17,False,,seasonal,per_year_detection,155.7028973277073,68.10697609001409
2024-04-01,0.1665576358408379,2.813654419666638,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,True,17,False,,seasonal,per_year_detection,0.7818002812938151,-7.437018284106847
2024-05-01,0.11009418028126287,2.8206960030995183,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,True,17,False,,seasonal,per_year_detection,8.837355836849328,8.076540084388057
2024-06-01,0.09166977162283188,2.8212123920541177,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,1.820478199718585,1.3883263009844717
2024-07-01,0.07413177553729873,2.816758305963639,20.0,0.073039,True,usable,2024,high,receding,ok,False,True,False,False,,False,,seasonal,per_year_detection,0.6813783403655873,0.6271167369900851
2024-08-01,0.05230343461410774,2.8151841525375216,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.2729957805905855,0.2624191279886216
2024-09-01,0.04488905794074675,2.8166574342861277,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,False,,True,16,seasonal,per_year_detection,32.35805907172978,32.043319268635585
2024-10-01,0.039827128210387336,2.812572594061035,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,False,False,,True,16,seasonal,per_year_detection,19.363938115330345,7.278087201125182
2024-11-01,0.037260306578010834,5.816222982747371,20.0,0.073039,True,usable,2024,high,receding,ok,False,False,True,False,,True,16,seasonal,per_year_detection,69.81330520393793,30.963037974683537
2024-12-01,0.06650017423344587,4.6519176603560295,20.0,0.073039,True,usable,2025,medium,rising,provisional,False,False,False,False,,False,,seasonal,per_year_detection,129.19203938115314,15.680759493670891
2025-01-01,0.25970322038801685,3.7655656334895893,20.0,0.073039,True,usable,2025,medium,rising,provisional,False,False,False,True,18,False,,seasonal,per_year_detection,184.35293952180007,-1.9710829817159379
2025-02-01,0.2666638136303789,6.23657469693012,20.0,0.073039,True,usable,2025,medium,rising,provisional,True,False,False,True,18,False,,seasonal,per_year_detection,111.81150492264398,-6.885428973277058
2025-03-01,0.2524892312968601,2.821126327228351,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection,117.15127988748225,29.555358649789042
2025-04-01,0.23144714176878553,2.820638626549007,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection,11.507735583684768,3.2889170182841063
2025-05-01,0.11644525586386535,2.824884491286825,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection,70.80610407876213,70.04528832630086
2025-06-01,0.10021613010492549,2.8225894292663827,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection,0.0029817158931055,-0.42917018284100783
2025-07-01,0.07823198122363881,2.8271730753096285,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,True,False,False,,False,,seasonal,per_year_detection,0.200168776371256,0.1459071729957538
2025-08-01,0.06267523850415606,2.8197002423196813,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection,0.0861884669478828,0.0756118143459189
2025-09-01,0.04840613392975729,2.821318816301033,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,False,,True,17,seasonal,per_year_detection,0.1553023909985602,-0.159437412095632
2025-10-01,0.04015881941717868,2.8225699952734677,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,False,False,,True,17,seasonal,per_year_detection,23.922447257383787,11.836596343178623
2025-11-01,0.03189852240166859,3.1330576457946013,20.0,0.073039,True,usable,2025,medium,receding,provisional,False,False,True,False,,True,17,seasonal,per_year_detection,40.90300984528814,2.052742616033747
2025-12-01,0.06799602074900388,3.8573505311708196,20.0,0.073039,True,usable,,,unspecified,outside_cycle,False,False,False,False,,False,,seasonal,per_year_detection,121.91108298171572,8.399803094233476
