date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2011-02-01,0.5034894794778596,23.012692805985797,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,108.46075518415334,67.46477870628289
2011-03-01,0.49985034453471244,3.656727207017111,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,74.84599195295556,32.44008047044258
2011-04-01,0.5280173460772395,5.084902660004549,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,27.18177034973674,0.0
2011-05-01,0.3201706092670763,20.285292362014538,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,33.486103373568376,3.034292788610344
2011-06-01,0.31462938079703323,37.44153929959282,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,14.791829155060164,-30.090095945527707
2011-07-01,0.36688288500352734,42.61321906245639,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,21.68437016403572,-19.268802228412262
2011-08-01,0.48943523428020946,3.9200632273534297,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,52.20603528319387,21.37400185701021
2011-09-01,0.4906973558391366,3.103811215384311,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,28.06889507892275,1.8557412565769091
2011-10-01,0.49493771626419547,10.583876546269439,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,34.75954812751452,3.7760136180748916
2011-11-01,0.5477220254171765,9.946017329856009,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,2,False,,aseasonal,event_characterisation,95.70943980191872,34.22432683379758
2011-12-01,0.39795357676288085,13.866685235022683,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,2,False,,aseasonal,event_characterisation,69.79538842463616,23.73231197771588
2012-01-01,0.18873485080484032,66.79130928563912,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,52.15400804704407,13.48192510058805
2012-02-01,0.4403475453999381,27.66081963844119,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,125.53296193129044,84.53698545341999
2012-03-01,1.655931527673712,9.57020890159283,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,154.59312906220964,112.18721757969666
2012-04-01,1.1685086296424954,12.806111868547246,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,13.969947384710434,-13.211822965026307
2012-05-01,0.9574251391246585,12.042757491920169,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,30.451810584958032,0.0
2012-06-01,1.0607662963760245,44.037278503919694,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,37.78616527390882,-7.09575982667905
2012-07-01,0.9313797666704889,22.875600205473724,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,41.31999380996577,0.36682141751779085
2012-08-01,0.9350491356533118,5.842356174959907,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,28.444475394614493,-2.387558031569167
2012-09-01,0.7496301041035445,32.154996433509865,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,26.21315382234584,0.0
2012-10-01,0.787193542389258,8.230991127053489,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,15.0787372330546,-15.904797276385029
2012-11-01,0.5105148546794286,34.79893382927809,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,36.54410399257178,-24.94100897554936
2012-12-01,0.5718910558350063,9.519459156552662,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,22.75735066542848,-23.305725781491798
2013-01-01,0.5007329085001448,14.231820749682587,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,13.225843392138492,-25.44623955431753
2013-02-01,0.42650861591809336,6.676932959732718,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,40.99597647787045,0.0
2013-03-01,0.3897519069183621,14.67753133395486,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,3,False,,aseasonal,event_characterisation,48.461652739089885,6.055741256576908
